id,numero_empleado,fecha_baja,tipo,motivo,descripcion,observaciones,fecha_creacion
3438,2044,2024-02-09,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3439,2267,2024-02-11,Baja,Término del contrato,Término del contrato,BAJO RENDIMIENTO,2025-11-01T21:19:16.820249+00:00
3440,2289,2024-02-13,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3441,2293,2024-02-15,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3442,2303,2024-02-15,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3443,2306,2024-02-16,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3444,2218,2024-02-19,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3445,2315,2024-02-20,Baja,Regreso a la escuela,Separación voluntaria,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3446,2245,2024-02-23,Baja,Término del contrato,Término del contrato,Termino por bajo rendimiento,2025-11-01T21:19:16.820249+00:00
3447,2224,2024-02-24,Baja,Término del contrato,Término del contrato,Terminó de contrato de prueba bajo rendimiento,2025-11-01T21:19:16.820249+00:00
3448,2332,2024-02-27,Baja,Regreso a la escuela,Separación voluntaria,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3449,2280,2024-02-28,Baja,Regreso a la escuela,Separación voluntaria,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3450,2305,2024-02-28,Baja,Regreso a la escuela,Separación voluntaria,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3451,2040,2024-02-29,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3452,2328,2024-02-29,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3453,2319,2024-03-05,Baja,Abandono / No regresó,Abandono de empleo,FALTAS 26-FEB 02-MAR 04-MAR 05-MAR,2025-11-01T21:19:16.820249+00:00
3454,2146,2024-03-06,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3455,2320,2024-03-07,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3456,2165,2024-03-08,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3457,2233,2024-03-08,Baja,No le gustó el tipo de trabajo,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3458,2286,2024-03-21,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3459,2333,2024-03-26,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3460,2347,2024-03-27,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3461,2217,2024-04-01,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3462,2330,2024-04-01,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3463,2288,2024-04-03,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3464,2301,2024-04-03,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3465,2316,2024-04-03,Baja,Regreso a la escuela,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3466,2273,2024-04-04,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3467,2357,2024-04-05,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3468,2359,2024-04-05,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3469,1819,2024-04-08,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3470,1628,2024-04-15,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3471,2356,2024-04-16,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3472,2353,2024-04-19,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3473,2367,2024-04-20,Baja,Abandono / No regresó,Abandono de empleo,"Cumplió periodo de cuatro faltas, sin cuenta bancaria",2025-11-01T21:19:16.820249+00:00
3474,2318,2024-04-24,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3475,2329,2024-04-24,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3476,2365,2024-04-25,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3477,2358,2024-04-26,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3478,2364,2024-04-27,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3479,1908,2024-04-29,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3480,1642,2024-04-30,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3481,2334,2024-05-03,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3482,2361,2024-05-03,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3483,2225,2024-05-06,Baja,Cambio de ciudad,Separación voluntaria,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3484,2317,2024-05-06,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3485,352,2024-05-09,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3486,1925,2024-05-09,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3487,1984,2024-05-09,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3488,2346,2024-05-09,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3489,1913,2024-05-10,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3490,2282,2024-05-11,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3491,2376,2024-05-12,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3492,1249,2024-05-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3493,2209,2024-05-14,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3494,1890,2024-05-15,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3495,2371,2024-05-17,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3496,2372,2024-05-22,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3497,2204,2024-05-23,Baja,Regreso a la escuela,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3498,2384,2024-05-23,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3499,2385,2024-05-26,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3500,2387,2024-05-26,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3501,2390,2024-05-26,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3502,2378,2024-05-27,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3503,2362,2024-05-28,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3504,1952,2024-05-29,Baja,Regreso a la escuela,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3505,2388,2024-05-29,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3506,2197,2024-05-30,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3507,2394,2024-06-02,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3508,2363,2024-06-05,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3509,2260,2024-06-07,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3510,2399,2024-06-09,Baja,Abandono / No regresó,Abandono de empleo,Baja por faltas y no hay cuenta bancaria.,2025-11-01T21:19:16.820249+00:00
3511,2398,2024-06-11,Baja,Abandono / No regresó,Abandono de empleo,Baja por faltas y no hay cuenta bancaria.,2025-11-01T21:19:16.820249+00:00
3512,2228,2024-06-14,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3513,2335,2024-06-14,Baja,Falta quien cuide hijos,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3514,2405,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con cuenta bancaria.,2025-11-01T21:19:16.820249+00:00
3515,2407,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3516,2408,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3517,2410,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3518,2412,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con cuenta bancaria.,2025-11-01T21:19:16.820249+00:00
3519,2413,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3520,2414,2024-06-16,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3521,2220,2024-06-17,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3522,2418,2024-06-23,Baja,Abandono / No regresó,Abandono de empleo,Cumplió 4 faltas y no se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3523,2321,2024-06-24,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3524,2253,2024-06-28,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3525,2285,2024-06-28,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3526,2420,2024-06-30,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3527,2422,2024-06-30,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3528,2382,2024-07-02,Baja,Abandono / No regresó,Abandono de empleo,"FALTAS: 20-21 MAY, 15-JUN Y 01-02 JUL",2025-11-01T21:19:16.820249+00:00
3529,1990,2024-07-05,Baja,Rescisión por desempeño,Rescisión de contrato,"Colaborador se le ha amonestado constantemente por llegadas tardes, por bajo desempeño laboral, por faltas y bajo desempeño.",2025-11-01T21:19:16.820249+00:00
3530,2232,2024-07-05,Baja,Rescisión por disciplina,Rescisión de contrato,Colaborador a tenido en diferentes ocasiones problemas de hostigamiento .,2025-11-01T21:19:16.820249+00:00
3531,2342,2024-07-05,Baja,Término del contrato,Término del contrato,"Este colaborador le correspondía planta en el mes de junio debido a baja productividad, problemas de actitud y faltas se le da un mes más, pero no hubo respuesta positiva por parte del colaborador.",2025-11-01T21:19:16.820249+00:00
3532,1971,2024-07-12,Baja,Rescisión por disciplina,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3533,2431,2024-07-14,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3534,2096,2024-07-15,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3535,2368,2024-07-15,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3536,1715,2024-07-17,Baja,Abandono / No regresó,Abandono de empleo,"Faltas  08, 13, 15, 16 y 17 de julio 2024",2025-11-01T21:19:16.820249+00:00
3537,2380,2024-07-18,Baja,Abandono / No regresó,Abandono de empleo,"Faltas 10, 16, 17, 18-JULIO-2024",2025-11-01T21:19:16.820249+00:00
3538,2428,2024-07-22,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3539,2421,2024-07-25,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3540,1842,2024-07-31,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3541,2046,2024-07-31,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3542,2266,2024-07-31,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3543,2316,2024-07-31,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3544,413,2024-08-01,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3545,2424,2024-08-01,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3546,2360,2024-08-02,Baja,Término del contrato,Término del contrato,En julio le tocaba la planta y se le dio un mes mas a prueba para ver si cambia su comportamiento,2025-11-01T21:19:16.820249+00:00
3547,2440,2024-08-02,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3548,2366,2024-08-09,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3549,2409,2024-08-09,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3550,2430,2024-08-09,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3551,2383,2024-08-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3552,2102,2024-08-15,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3553,2443,2024-08-15,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3554,2327,2024-08-17,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3555,2434,2024-08-17,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3556,2442,2024-08-22,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3557,2331,2024-08-26,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3558,2137,2024-08-28,Baja,Rescisión por desempeño,Rescisión de contrato,Cumplió 4 faltas en 30 días,2025-11-01T21:19:16.820249+00:00
3559,1931,2024-08-30,Baja,Término del contrato,Término del contrato,recisión de contrato por reajuste de plantilla,2025-11-01T21:19:16.820249+00:00
3560,2441,2024-08-30,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3561,2454,2024-08-30,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3562,2459,2024-09-01,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria y ya se cumplieron las 4 faltas.,2025-11-01T21:19:16.820249+00:00
3563,2324,2024-09-02,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3564,2403,2024-09-04,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3565,2456,2024-09-11,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3566,2458,2024-09-11,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3567,2460,2024-09-11,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3568,2005,2024-09-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3569,2381,2024-09-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3570,2415,2024-09-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3571,2426,2024-09-13,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3572,2115,2024-09-15,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3573,2463,2024-09-15,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria,2025-11-01T21:19:16.820249+00:00
3574,2464,2024-09-15,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3575,2466,2024-09-22,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3576,2113,2024-09-25,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3577,2395,2024-09-25,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3578,2202,2024-09-27,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3579,2432,2024-09-27,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3580,2483,2024-09-29,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3581,2229,2024-09-30,Baja,No le gustó el ambiente,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3582,2423,2024-09-30,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3583,2468,2024-09-30,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3584,2469,2024-10-01,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3585,1933,2024-10-04,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3586,2377,2024-10-04,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3587,2386,2024-10-04,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3588,2461,2024-10-04,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3589,2475,2024-10-04,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3590,2479,2024-10-07,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3591,2482,2024-10-08,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3592,1918,2024-10-11,Baja,Otra razón,Otra,RENUNCIA VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3593,2222,2024-10-11,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3594,2429,2024-10-11,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3595,2448,2024-10-11,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3596,2492,2024-10-13,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con cuenta bancaria.,2025-11-01T21:19:16.820249+00:00
3597,2494,2024-10-13,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria,2025-11-01T21:19:16.820249+00:00
3598,2496,2024-10-13,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria,2025-11-01T21:19:16.820249+00:00
3599,2467,2024-10-14,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3600,2474,2024-10-14,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3601,2114,2024-10-18,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3602,1874,2024-10-21,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3603,2493,2024-10-26,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3604,2501,2024-10-27,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria,2025-11-01T21:19:16.820249+00:00
3605,2502,2024-10-27,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria,2025-11-01T21:19:16.820249+00:00
3606,1130,2024-10-31,Baja,Otro trabajo mejor compensado,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3607,2181,2024-10-31,Baja,Otra razón,Otra,CAMBIO DE EMPRESA,2025-11-01T21:19:16.820249+00:00
3608,2425,2024-10-31,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3609,2508,2024-11-03,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3610,1025,2024-11-08,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3611,2406,2024-11-09,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3612,2302,2024-11-11,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3613,2509,2024-11-12,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3614,2512,2024-11-12,Baja,Otra razón,Otra,ABANDONO/NO SE CUENTA CON TARJETA BANCARIA,2025-11-01T21:19:16.820249+00:00
3615,2105,2024-11-14,Baja,Otro trabajo mejor compensado,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3616,2419,2024-11-19,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3617,2427,2024-11-19,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3618,1856,2024-11-22,Baja,Rescisión por desempeño,Rescisión de contrato,,2025-11-01T21:19:16.820249+00:00
3619,2295,2024-11-22,Baja,Rescisión por desempeño,Rescisión de contrato,actualmente esta semana cumplió con el periodo de 4 faltas injustificadas en menos de 30 dias.,2025-11-01T21:19:16.820249+00:00
3620,2349,2024-11-22,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3621,2472,2024-11-22,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3622,2515,2024-11-25,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3623,2314,2024-11-29,Baja,Rescisión por disciplina,Rescisión de contrato,"El colaborador tiene muy mala conducta, se ha involucrado en diferentes problemas; por tal motivo el coordinador de operaciones tomo la decisión de no sancionarlo y mejor solicitar la baja.",2025-11-01T21:19:16.820249+00:00
3624,2519,2024-12-05,Baja,Rescisión por disciplina,Rescisión de contrato,Será rescisión de contrato el día de hoy ya que presenta receta falsa,2025-11-01T21:19:16.820249+00:00
3625,2528,2024-12-08,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con tarjeta bancaria.,2025-11-01T21:19:16.820249+00:00
3626,1937,2024-12-09,Baja,Otro trabajo mejor compensado,Separación voluntaria,,2025-11-01T21:19:16.820249+00:00
3627,2499,2024-12-10,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3628,2500,2024-12-10,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3629,2516,2024-12-11,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3630,2506,2024-12-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3631,2507,2024-12-13,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3632,2528,2024-12-15,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3633,2532,2024-12-15,Baja,Abandono / No regresó,Abandono de empleo,No se cuenta con cuenta bancaria.,2025-11-01T21:19:16.820249+00:00
3634,1296,2024-12-16,Baja,Término del contrato,Término del contrato,,2025-11-01T21:19:16.820249+00:00
3635,2389,2024-12-18,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3636,1237,2024-12-20,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3637,2296,2024-12-20,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3638,2470,2024-12-20,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3639,2529,2024-12-21,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3640,2490,2024-12-27,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3641,2523,2024-12-27,Baja,Rescisión por disciplina,Rescisión de contrato,"el chavo trae una actitud pesima, no apoya, no sigue ordenes, quiere hacer lo que el quiere",2025-11-01T21:19:16.820249+00:00
3642,1951,2024-12-30,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3643,2325,2024-12-30,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3644,2336,2024-12-30,Baja,Otra razón,Otra,VOLUNTARIA,2025-11-01T21:19:16.820249+00:00
3645,2530,2024-12-31,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
3646,2537,2024-12-31,Baja,Abandono / No regresó,Abandono de empleo,,2025-11-01T21:19:16.820249+00:00
4256,2676,2025-09-26,Baja,Abandono / No regresó,,,2025-11-28T11:43:53.034118+00:00
4257,2734,2025-09-26,Baja,Otra razón,,VOLUNTARIA,2025-11-28T11:43:53.034118+00:00
4258,550,2025-09-29,Baja,Cambio de domicilio,,,2025-11-28T11:43:53.034118+00:00
