id,numero_empleado,fecha,dia_semana,horas_trabajadas,horas_incidencia,presente,fecha_creacion
5845,1740,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5846,1743,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5847,1743,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5848,1743,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
5849,1743,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5850,1743,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5851,1743,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5852,1743,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5853,1754,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5854,1754,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5855,1754,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
5856,1754,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5857,1754,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5858,1754,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5859,1754,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5860,1763,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5861,1763,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5862,1763,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
5863,1763,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5864,1763,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5865,1763,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5866,1763,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5867,1765,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5868,1765,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5869,1765,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5870,1765,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5871,1765,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5872,1765,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5873,1765,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5874,1768,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5875,1768,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5876,1768,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5877,1768,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5878,1768,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5879,1768,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5880,1768,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5881,1772,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5882,1772,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5883,1772,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
5884,1772,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5885,1772,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5886,1772,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5887,1772,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5888,1776,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5889,1776,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5890,1776,2025-10-18,MIE,4,0,true,2025-11-01T21:03:47.104679+00:00
5891,1776,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5892,1776,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5893,1776,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5894,1776,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5895,1781,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5896,1781,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5897,1781,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5898,1781,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5899,1781,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5900,1781,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5901,1781,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5902,1800,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5903,1800,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5904,1800,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
5905,1800,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5906,1800,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5907,1800,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5908,1800,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5909,1801,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5910,1801,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5911,1801,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
5912,1801,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5913,1801,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5914,1801,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5915,1801,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5916,1808,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5917,1808,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5918,1808,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5919,1808,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5920,1808,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5921,1808,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5922,1808,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5923,1818,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5924,1818,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5925,1818,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
5926,1818,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5927,1818,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5928,1818,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5929,1818,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5930,1820,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5931,1820,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5932,1820,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5933,1820,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5934,1820,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5935,1820,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5936,1820,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5937,1825,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5938,1825,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5939,1825,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
5940,1825,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5941,1825,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5942,1825,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5943,1825,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5944,1827,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5945,1827,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5946,1827,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5947,1827,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5948,1827,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5949,1827,2025-10-21,SAB,0,0,true,2025-11-01T21:03:47.104679+00:00
5950,1827,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5951,1828,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5952,1828,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5953,1828,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5954,1828,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5955,1828,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5956,1828,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5957,1828,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5958,1829,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5959,1829,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5960,1829,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5961,1829,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5962,1829,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5963,1829,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5964,1829,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5965,1831,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5966,1831,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5967,1831,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5968,1831,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5969,1831,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5970,1831,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5971,1831,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5972,1836,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5973,1836,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5974,1836,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5975,1836,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5976,1836,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5977,1836,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5978,1836,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
5979,1848,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
5980,1848,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
5981,1848,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
5982,1848,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5983,1848,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
5984,1848,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
5985,1848,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
5986,1850,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5987,1850,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5988,1850,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
5989,1850,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5990,1850,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5991,1850,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
5992,1850,2025-10-22,DOM,0,0,true,2025-11-01T21:03:47.104679+00:00
5993,1859,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
5994,1859,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
5995,1859,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
5996,1859,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
5997,1859,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
5998,1859,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
5999,1859,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6000,1862,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6001,1862,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6002,1862,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6003,1862,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6004,1862,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6005,1862,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6006,1862,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6007,1866,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6008,1866,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6009,1866,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6010,1866,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6011,1866,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6012,1866,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6013,1866,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6014,1872,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6015,1872,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6016,1872,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6017,1872,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6018,1872,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6019,1872,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6020,1872,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6021,1891,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6022,1891,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6023,1891,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6024,1891,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6025,1891,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6026,1891,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6027,1891,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6028,1892,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6029,1892,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6030,1892,2025-10-18,MIE,4,0,true,2025-11-01T21:03:47.104679+00:00
6031,1892,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6032,1892,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6033,1892,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6034,1892,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6035,1895,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6036,1895,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6037,1895,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6038,1895,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6039,1895,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6040,1895,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6041,1895,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6042,1897,2025-10-16,LUN,0,0,true,2025-11-01T21:03:47.104679+00:00
6043,1897,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6044,1897,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6045,1897,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6046,1897,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6047,1897,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6048,1897,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6049,1899,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6050,1899,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6051,1899,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6052,1899,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6053,1899,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6054,1899,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6055,1899,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6056,1906,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6057,1906,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6058,1906,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6059,1906,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6060,1906,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6061,1906,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6062,1906,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6063,1909,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6064,1909,2025-10-17,MAR,0,0,true,2025-11-01T21:03:47.104679+00:00
6065,1909,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6066,1909,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6067,1909,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6068,1909,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6069,1909,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6070,1910,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6071,1910,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6072,1910,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6073,1910,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6074,1910,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6075,1910,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6076,1910,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6077,1916,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6078,1916,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6079,1916,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6080,1916,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6081,1916,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6082,1916,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6083,1916,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6084,1920,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6085,1920,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6086,1920,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6087,1920,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6088,1920,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6089,1920,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6090,1920,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6091,1940,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6092,1940,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6093,1940,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6094,1940,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6095,1940,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6096,1940,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6097,1940,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6098,1948,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6099,1948,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6100,1948,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6101,1948,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6102,1948,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6103,1948,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6104,1948,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6105,1949,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6106,1949,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6107,1949,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6108,1949,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6109,1949,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6110,1949,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6111,1949,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6112,1952,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6113,1952,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6114,1952,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6115,1952,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6116,1952,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6117,1952,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6118,1952,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6119,1955,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6120,1955,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6121,1955,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6122,1955,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6123,1955,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6124,1955,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6125,1955,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6126,1964,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6127,1964,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6128,1964,2025-10-18,MIE,4,0,true,2025-11-01T21:03:47.104679+00:00
6129,1964,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6130,1964,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6131,1964,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6132,1964,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6133,1975,2025-10-16,LUN,0,0,true,2025-11-01T21:03:47.104679+00:00
6134,1975,2025-10-17,MAR,0,0,true,2025-11-01T21:03:47.104679+00:00
6135,1975,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6136,1975,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6137,1975,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6138,1975,2025-10-21,SAB,0,0,true,2025-11-01T21:03:47.104679+00:00
6139,1975,2025-10-22,DOM,0,0,true,2025-11-01T21:03:47.104679+00:00
6140,1989,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6141,1989,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6142,1989,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6143,1989,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6144,1989,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6145,1989,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6146,1989,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6147,1998,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6148,1998,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6149,1998,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6150,1998,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6151,1998,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6152,1998,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6153,1998,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6154,2000,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6155,2000,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6156,2000,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6157,2000,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6158,2000,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6159,2000,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6160,2000,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6161,2001,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6162,2001,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6163,2001,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6164,2001,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6165,2001,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6166,2001,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
